category,date,amount
Isabel,16,49.6454806537899
Isabel,17,42.6736925844698
Isabel,18,34.4611780333026
Isabel,19,25.0462535534042
Isabel,20,14.4800078822624
Isabel,21,2.8226527462021
Isabel,22,9.85647713961457
Isabel,23,23.4734502778862
Isabel,24,37.9406859757766
Isabel,25,53.159655953845
Isabel,26,69.0263581393482
Isabel,27,85.4276674707061
Isabel,28,102.252283484106
Isabel,29,119.376133531363
Isabel,30,136.67696956206
Isabel,31,154.03254352578
Isabel,32,171.315133578803
Isabel,33,188.402491670711
Isabel,34,205.172369751088
Isabel,35,221.502519769517
Isabel,36,237.281641262184
Isabel,37,252.396609167509
Isabel,38,266.74342141275
Isabel,39,280.227198913999
Isabel,40,292.760360978422
Isabel,41,304.262625304252
Isabel,42,314.662832578558
Isabel,43,323.902595672784
Isabel,44,331.934475044976
Isabel,45,338.720154142019
Isabel,46,344.237737790704
Isabel,47,348.470804611123
Isabel,48,351.419354603278
Isabel,49,353.094335353771
Isabel,50,353.521291231348
Isabel,51,352.733064995822
Bo,1,76.7608280754508
Bo,2,5.76390434728664
Bo,3,62.3392073217459
Bo,4,113.630475161751
Bo,5,137.589268445771
Bo,6,129.192469520094
Bo,7,89.9453715428434
Bo,8,27.5660230702142
Bo,9,45.5638554480665
Bo,10,114.898570610109
Bo,11,166.655110880806
Bo,12,190.592008991618
Bo,13,182.076611211059
Bo,14,143.015622206085
Bo,15,81.4701149131674
Bo,16,10.0298139275197
Bo,17,56.7139724047834
Bo,18,105.124200370028
Bo,19,125.254987537997
Bo,20,112.860494903898
Bo,21,70.2451894479862
Bo,22,5.81134388923962
Bo,23,67.6487868249444
Bo,24,135.521999175282
Bo,25,184.317217269453
Bo,26,204.395091102167
Bo,27,191.896596395325
Bo,28,149.531260833549
Bo,29,86.0261355384206
Bo,30,14.370532016217
Bo,31,50.8095740294052
Bo,32,96.1854959074272
Bo,33,112.424416037485
Bo,34,96.0650724547774
Bo,35,50.2129305594582
Bo,36,16.082004722059
Bo,37,89.6479621067536
Bo,38,155.8516674999
Bo,39,201.541420193918
Bo,40,217.700058022209
Bo,41,201.258607539968
Bo,42,155.72394565618
Bo,43,90.4599081132564
Bo,44,18.8079537865877
Bo,45,44.6004678268676
Bo,46,86.7997649918076
Bo,47,99.0939047486982
Bo,48,78.8171497593355
Bo,49,29.8668408549335
Bo,50,38.0866537971704
Bo,51,111.53583692475
Nora,1,58.1134388923962
Nora,2,5.05048662022457
Nora,3,38.4990128926078
Nora,4,56.2395769852536
Nora,5,39.9367959333365
Nora,6,8.01728259005302
Nora,7,75.3504140012334
Nora,8,143.739987519751
Nora,9,194.531315571482
Nora,10,214.565399057778
Nora,11,200.286096929932
Nora,12,158.849481631774
Nora,13,105.888706834578
Nora,14,60.6350330069736
Nora,15,39.91307616236
Nora,16,52.8896154842665
Nora,17,98.2126240270332
Nora,18,164.429101604551
Nora,19,233.564935609945
Nora,20,286.733714552627
Nora,21,310.033828042608
Nora,22,298.889184879193
Nora,23,259.477873102874
Nora,24,206.799910959629
Nora,25,159.997153627483
Nora,26,136.381384723738
Nora,27,146.020734729029
Nora,28,188.605022022895
Nora,29,253.53515817438
Nora,30,323.24026668321
Nora,31,378.655125477589
Nora,32,405.179303222605
Nora,33,397.227706152179
Nora,34,359.980367328023
Nora,35,307.765853017702
Nora,36,259.578225980083
Nora,37,233.163524101112
Nora,38,239.462035594253
Nora,39,279.205424164243
Nora,40,342.685005090628
Nora,41,412.780577521685
Nora,42,470.306495932972
Nora,43,500
Nora,44,495.288888564516
Nora,45,460.344192122847
Nora,46,408.768287031124
Nora,47,359.365477880401
Nora,48,330.252195903413
Nora,49,333.215342677707
Nora,50,370.030251830984
Nora,51,431.898712928735
Julia,1,8.13588144493546
Julia,2,44.4818689719851
Julia,3,69.5463685030635
Julia,4,69.3693825196236
Julia,5,47.5709129922309
Julia,6,22.8275426682188
Julia,7,15.8721759788055
Julia,8,35.0432247211102
Julia,9,70.4860363532859
Julia,10,101.009732404491
Julia,11,108.851853608872
Julia,12,92.0454835731463
Julia,13,65.7949954932435
Julia,14,51.8769637233472
Julia,15,63.4832301219196
Julia,16,96.0267559016615
Julia,17,130.334667722501
Julia,18,146.011611740192
Julia,19,135.631475041327
Julia,20,109.922892498349
Julia,21,90.2865713253513
Julia,22,93.8956257093124
Julia,23,121.733513846872
Julia,24,157.906164586017
Julia,25,180.717285874329
Julia,26,177.77238507771
Julia,27,154.621888604657
Julia,28,130.883871650495
Julia,29,126.59059310375
Julia,30,148.226673429842
Julia,31,184.218688990012
Julia,32,212.996244977795
Julia,33,218.012064240438
Julia,34,199.266146777943
Julia,35,173.314892731897
Julia,36,161.726872310999
Julia,37,176.071859958472
Julia,38,209.852463024526
Julia,39,243.038247218401
Julia,40,256.011137344772
Julia,41,243.231654581747
Julia,42,217.09794075896
Julia,43,199.306287928826
Julia,44,205.747118047826
Julia,45,235.42967452825
Julia,46,271.175369389818
Julia,47,291.585320016202
Julia,48,285.940014523798
Julia,49,261.667390423781
Julia,50,239.168275353698
Julia,51,237.611893458087
Pierre,1,16.5363295661471
Pierre,2,2.45590859495024
Pierre,3,10.0772534694727
Pierre,4,20.0578032572719
Pierre,5,26.6081092423175
Pierre,6,29.0220520886171
Pierre,7,26.8051658011991
Pierre,8,19.6965328993223
Pierre,9,7.68520579638219
Pierre,10,8.99709159115873
Pierre,11,29.8759638437706
Pierre,12,54.2690113964377
Pierre,13,81.3131995051691
Pierre,14,110.012297788952
Pierre,15,139.287968967241
Pierre,16,168.027208401908
Pierre,17,195.151678812406
Pierre,18,219.65967602442
Pierre,19,240.682691500659
Pierre,20,257.529202687268
Pierre,21,269.721164969183
Pierre,22,277.012257647802
Pierre,23,279.406129918659
Pierre,24,277.156400871428
Pierre,25,270.748413512241
Pierre,26,260.880988786022
Pierre,27,248.424459827831
Pierre,28,234.384180007517
Pierre,29,219.84396039893
Pierre,30,205.911331846894
Pierre,31,193.664631631957
Pierre,32,184.10009013513
Pierre,33,178.069794513799
Pierre,34,176.256144332982
Pierre,35,179.122587425602
Pierre,36,186.897198512588
Pierre,37,199.55808242073
Pierre,38,216.838847875986
Pierre,39,238.235905894546
Pierre,40,263.04131254265
Pierre,41,290.368313305332
Pierre,42,319.209730214974
Pierre,43,348.476278404426
Pierre,44,377.060427028862
Pierre,45,403.88748800327
Pierre,46,427.972178533242
Pierre,47,448.469709852463
Pierre,48,464.710454580288
Pierre,49,476.251035459233
Pierre,50,482.876149952743
Pierre,51,484.624114613933
Emma,1,38.4388011662829
Emma,2,43.9217174573865
Emma,3,47.7150562158572
Emma,4,49.7294121510913
Emma,5,50.0249969894137
Emma,6,48.8079902785431
Emma,7,46.4104688121504
Emma,8,43.2612130655797
Emma,9,39.8528644360351
Emma,10,36.701784091697
Emma,11,34.3024380275368
Emma,12,33.0836067188988
Emma,13,33.3773669594538
Emma,14,35.388073699153
Emma,15,39.1777632620889
Emma,16,44.6570303576577
Emma,17,51.599624862699
Emma,18,59.6515748103331
Emma,19,68.3695029430762
Emma,20,77.2516448748873
Emma,21,85.7852886331208
Emma,22,93.4850912116424
Emma,23,99.9350443194798
Emma,24,104.824966336171
Emma,25,107.976046680509
Emma,26,109.353617994913
Emma,27,109.070805340963
Emma,28,107.383052406097
Emma,29,104.658927939336
Emma,30,101.356405980302
Emma,31,97.9827247083381
Emma,32,95.0505960960906
Emma,33,93.0325909653217
Emma,34,92.3282962270967
Emma,35,93.2278229264359
Emma,36,95.8826126780351
Emma,37,100.301788470732
Emma,38,106.344856276434
Emma,39,113.734477234494
Emma,40,122.083836618218
Emma,41,130.920363605843
Emma,42,139.73499542026
Emma,43,148.018669284356
Emma,44,155.309761962975
Emma,45,161.225107924958
Emma,46,165.498315896261
Emma,47,168.003488630931
Emma,48,168.758872106644
Emma,49,167.932329318002
Emma,50,165.821269701094
Emma,51,162.830753960289
Hannah,1,37.3969558410848
Hannah,2,99.3475238383698
Hannah,3,129.274576419628
Hannah,4,115.739710180891
Hannah,5,66.0048242364971
Hannah,6,2.90840884127094
Hannah,7,44.9617381848172
Hannah,8,55.5699496046097
Hannah,9,22.9132987632876
Hannah,10,40.392945375192
Hannah,11,108.54897037948
Hannah,12,153.662150178993
Hannah,13,157.758372166856
Hannah,14,120.514682538234
Hannah,15,59.3924819273591
Hannah,16,2.1311301923491
Hannah,17,25.1903967770305
Hannah,18,9.38208172008481
Hannah,19,44.1954071224998
Hannah,20,113.924235402306
Hannah,21,171.236675874803
Hannah,22,192.911072754011
Hannah,23,171.057865293596
Hannah,24,116.51881342758
Hannah,25,54.1978520835082
Hannah,26,12.3507022876807
Hannah,27,10.4221024475154
Hannah,28,50.6800275879182
Hannah,29,117.237704947944
Hannah,30,182.894031010864
Hannah,31,220.83471698664
Hannah,32,216.172869690877
Hannah,33,172.351505110698
Hannah,34,109.663799615375
Hannah,35,56.5242142369715
Hannah,36,37.2327420420168
Hannah,37,61.5309105107779
Hannah,38,120.401557476654
Hannah,39,189.947925979718
Hannah,40,241.684395674973
Hannah,41,254.785007645065
Hannah,42,225.051362427153
Hannah,43,166.715322607131
Hannah,44,106.317487309923
Hannah,45,71.281560979882
Hannah,46,78.1238026077151
Hannah,47,125.338919035299
Hannah,48,194.044147967581
Hannah,49,256.116964015283
Hannah,50,286.283038904074
Hannah,51,273.001791755008
Jack,1,127.634263026716
Jack,2,150.91795513679
Jack,3,85.4805808059613
Jack,4,23.8547912112775
Jack,5,102.555166713498
Jack,6,96.8222805282576
Jack,7,10.0006203632409
Jack,8,99.6850744253429
Jack,9,158.535650815778
Jack,10,127.256571288859
Jack,11,27.5532508858422
Jack,12,72.5624286126124
Jack,13,104.795772771892
Jack,14,46.7972835388439
Jack,15,62.7150744618349
Jack,16,150.16074706331
Jack,17,156.89168822733
Jack,18,78.8864844744976
Jack,19,30.5236960512055
Jack,20,96.7584196063978
Jack,21,74.4527118996617
Jack,22,21.8294876894389
Jack,23,127.462750836578
Jack,24,171.490294964475
Jack,25,124.649221079213
Jack,26,19.176522535607
Jack,27,73.0094550656308
Jack,28,88.9819839216445
Jack,29,17.395715114603
Jack,30,93.83358938522
Jack,31,169.96493123091
Jack,32,160.00627661632
Jack,33,71.234121437929
Jack,34,35.7365718727307
Jack,35,87.97298135626
Jack,36,49.5870935252324
Jack,37,53.9770757536501
Jack,38,153.164034988487
Jack,39,181.379614863903
Jack,40,120.062182291914
Jack,41,11.2486452361577
Jack,42,70.883798666584
Jack,43,70.21417128594
Jack,44,13.3432834731583
Jack,45,123.767940357548
Jack,46,186.864355752774
Jack,47,160.462426058175
Jack,48,62.9668689537392
Jack,49,39.1029547536246
Jack,50,76.1313418456901
Jack,51,22.5246594388267
